"datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq"
"Tue May 05 2020 10","right","2002","p9sarr2.png","86","1687","10","right","2002",0,"diffarr","fam"
"Tue May 05 2020 10","right","1822","p1sarr2.png","87","1687","11","right","1822",0,"sarr","fam"
"Tue May 05 2020 10","left","1251","p3sarrcol4.png","88","1687","12","left","1251",0,"sarrcol","new"
"Tue May 05 2020 10","left","1475","p2sarrshacol2.png","89","1687","13","left","1475",0,"sarrshacol","fam"
"Tue May 05 2020 10","right","871","p6sarr1.png","90","1687","14","right","871",0,"diffarr","fam"
"Tue May 05 2020 10","left","1126","p4sarrshacol3.png","91","1687","15","left","1126",0,"sarrshacol","new"
"Tue May 05 2020 10","down","1426","p4sarrshacol4.png","92","1687","16","down","1426",0,"sarrshacol","new"
"Tue May 05 2020 10","left","1609","p2sarrcol1.png","93","1687","17","left","1609",0,"sarrcol","fam"
"Tue May 05 2020 10","None","3007","p1sarr4.png","94","1687","18","None","3007",0,"sarr","new"
"Tue May 05 2020 10","right","1120","p10sarr1.png","95","1687","19","right","1120",0,"diffarr","fam"
"Tue May 05 2020 10","right","2482","p8sarr3.png","96","1687","20","right","2482",0,"diffarr","new"
"Tue May 05 2020 10","right","1372","p9sarr4.png","97","1687","21","right","1372",0,"diffarr","new"
"Tue May 05 2020 10","left","784","p5sarrcol2.png","98","1687","22","left","784",0,"sarrcol","fam"
"Tue May 05 2020 10","down","2899","p7sarr4.png","99","1687","23","down","2899",0,"diffarr","new"
"Tue May 05 2020 10","left","1035","p3sarrsha3.png","100","1687","24","left","1035",0,"sarrsha","new"
"Tue May 05 2020 10","right","1261","p8sarr4.png","101","1687","25","right","1261",0,"diffarr","new"
"Tue May 05 2020 10","right","2933","p2sarrshacol4.png","102","1687","26","right","2933",0,"sarrshacol","new"
"Tue May 05 2020 10","left","1303","p4sarrshacol1.png","103","1687","27","left","1303",0,"sarrshacol","fam"
"Tue May 05 2020 10","left","1314","p1sarrshacol3.png","104","1687","28","left","1314",0,"sarrshacol","new"
"Tue May 05 2020 10","left","1485","p2sarrsha1.png","105","1687","29","left","1485",0,"sarrsha","fam"
"Tue May 05 2020 10","right","1913","p3sarr2.png","106","1687","30","right","1913",0,"sarr","fam"
"Tue May 05 2020 10","down","1400","p3sarrshacol3.png","107","1687","31","down","1400",0,"sarrshacol","new"
"Tue May 05 2020 10","right","1032","p2sarrcol4.png","108","1687","32","right","1032",0,"sarrcol","new"
"Tue May 05 2020 10","left","1832","p5sarrcol1.png","109","1687","33","left","1832",0,"sarrcol","fam"
"Tue May 05 2020 10","right","1284","p8sarr2.png","110","1687","34","right","1284",0,"diffarr","fam"
"Tue May 05 2020 10","left","2147","p5sarr3.png","111","1687","35","left","2147",0,"sarr","new"
"Tue May 05 2020 10","left","1347","p7sarr1.png","112","1687","36","left","1347",0,"diffarr","fam"
"Tue May 05 2020 10","right","953","p1sarrcol4.png","113","1687","37","right","953",0,"sarrcol","new"
"Tue May 05 2020 10","right","712","p3sarrsha4.png","114","1687","38","right","712",0,"sarrsha","new"
"Tue May 05 2020 10","down","1728","p3sarr1.png","115","1687","39","down","1728",0,"sarr","fam"
"Tue May 05 2020 10","left","1363","p2sarrsha3.png","116","1687","40","left","1363",0,"sarrsha","new"
"Tue May 05 2020 10","down","1024","p9sarr3.png","117","1687","41","down","1024",0,"diffarr","new"
"Tue May 05 2020 10","right","787","p10sarr4.png","118","1687","42","right","787",0,"diffarr","new"
"Tue May 05 2020 10","left","1391","p4sarrcol1.png","119","1687","43","left","1391",0,"sarrcol","fam"
"Tue May 05 2020 10","right","2258","p5sarrshacol4.png","120","1687","44","right","2258",0,"sarrshacol","new"
"Tue May 05 2020 10","left","1222","p3sarr3.png","121","1687","45","left","1222",0,"sarr","new"
"Tue May 05 2020 10","right","801","p2sarr3.png","122","1687","46","right","801",0,"sarr","new"
"Tue May 05 2020 10","left","983","p4sarr2.png","123","1687","47","left","983",0,"sarr","fam"
"Tue May 05 2020 10","down","2433","p2sarrshacol3.png","124","1687","48","down","2433",0,"sarrshacol","new"
"Tue May 05 2020 10","right","859","p2sarrcol2.png","125","1687","49","right","859",0,"sarrcol","fam"
"Tue May 05 2020 10","left","1401","p4sarrsha3.png","126","1687","50","left","1401",0,"sarrsha","new"
"Tue May 05 2020 10","down","1224","p4sarrsha1.png","127","1687","51","down","1224",0,"sarrsha","fam"
"Tue May 05 2020 10","down","2279","p5sarrshacol3.png","128","1687","52","down","2279",0,"sarrshacol","new"
"Tue May 05 2020 10","right","743","p5sarrshacol2.png","129","1687","53","right","743",0,"sarrshacol","fam"
"Tue May 05 2020 10","right","828","p1sarrsha3.png","130","1687","54","right","828",0,"sarrsha","new"
"Tue May 05 2020 10","right","1982","p3sarrshacol2.png","131","1687","55","right","1982",0,"sarrshacol","fam"
"Tue May 05 2020 10","right","699","p10sarr2.png","132","1687","56","right","699",0,"diffarr","fam"
"Tue May 05 2020 10","down","1609","p5sarrcol3.png","133","1687","57","down","1609",0,"sarrcol","new"
"Tue May 05 2020 10","down","1593","p5sarr4.png","134","1687","58","down","1593",0,"sarr","new"
"Tue May 05 2020 10","left","1022","p3sarrsha1.png","135","1687","59","left","1022",0,"sarrsha","fam"
"Tue May 05 2020 10","right","1855","p5sarr1.png","136","1687","60","right","1855",0,"sarr","fam"
"Tue May 05 2020 10","None","3012","p1sarrcol2.png","137","1687","61","None","3012",0,"sarrcol","fam"
"Tue May 05 2020 10","right","1308","p6sarr4.png","138","1687","62","right","1308",0,"diffarr","new"
"Tue May 05 2020 10","right","619","p6sarr3.png","139","1687","63","right","619",0,"diffarr","new"
"Tue May 05 2020 10","left","1179","p4sarr3.png","140","1687","64","left","1179",0,"sarr","new"
"Tue May 05 2020 10","down","1475","p1sarrsha2.png","141","1687","65","down","1475",0,"sarrsha","fam"
"Tue May 05 2020 10","left","1559","p2sarrsha4.png","142","1687","66","left","1559",0,"sarrsha","new"
"Tue May 05 2020 10","right","935","p3sarrcol1.png","143","1687","67","right","935",0,"sarrcol","fam"
"Tue May 05 2020 10","left","1401","p2sarrsha2.png","144","1687","68","left","1401",0,"sarrsha","fam"
"Tue May 05 2020 10","right","756","p6sarr2.png","145","1687","69","right","756",0,"diffarr","fam"
"Tue May 05 2020 10","left","1021","p1sarrshacol2.png","146","1687","70","left","1021",0,"sarrshacol","fam"
"Tue May 05 2020 10","right","1183","p4sarrsha2.png","147","1687","71","right","1183",0,"sarrsha","fam"
"Tue May 05 2020 10","right","787","p2sarrcol3.png","148","1687","72","right","787",0,"sarrcol","new"
"Tue May 05 2020 10","right","898","p4sarrcol2.png","149","1687","73","right","898",0,"sarrcol","fam"
"Tue May 05 2020 10","down","2683","p5sarrsha4.png","150","1687","74","down","2683",0,"sarrsha","new"
"Tue May 05 2020 10","right","1415","p4sarrcol3.png","151","1687","75","right","1415",0,"sarrcol","new"
"Tue May 05 2020 10","left","1546","p2sarr2.png","152","1687","76","left","1546",0,"sarr","fam"
"Tue May 05 2020 10","right","916","p5sarr2.png","153","1687","77","right","916",0,"sarr","fam"
"Tue May 05 2020 10","None","3011","p7sarr3.png","154","1687","78","None","3011",0,"diffarr","new"
"Tue May 05 2020 10","down","1373","p5sarrcol4.png","155","1687","79","down","1373",0,"sarrcol","new"
"Tue May 05 2020 10","right","756","p10sarr3.png","156","1687","80","right","756",0,"diffarr","new"
"Tue May 05 2020 10","right","820","p9sarr1.png","157","1687","81","right","820",0,"diffarr","fam"
"Tue May 05 2020 10","right","714","p1sarrcol3.png","158","1687","82","right","714",0,"sarrcol","new"
"Tue May 05 2020 10","down","851","p4sarrsha4.png","159","1687","83","down","851",0,"sarrsha","new"
"Tue May 05 2020 10","down","864","p4sarrshacol2.png","160","1687","84","down","864",0,"sarrshacol","fam"
"Tue May 05 2020 10","right","1189","p3sarr4.png","161","1687","85","right","1189",0,"sarr","new"
"Tue May 05 2020 10","right","1832","p2sarr1.png","162","1687","86","right","1832",0,"sarr","fam"
"Tue May 05 2020 10","right","1089","p3sarrshacol1.png","163","1687","87","right","1089",0,"sarrshacol","fam"
"Tue May 05 2020 10","down","881","p8sarr1.png","164","1687","88","down","881",0,"diffarr","fam"
"Tue May 05 2020 10","down","1085","p3sarrsha2.png","165","1687","89","down","1085",0,"sarrsha","fam"
"Tue May 05 2020 10","right","546","p1sarrcol1.png","166","1687","90","right","546",0,"sarrcol","fam"
"Tue May 05 2020 10","right","656","p1sarrshacol4.png","167","1687","91","right","656",0,"sarrshacol","new"
"Tue May 05 2020 10","down","911","p4sarrcol4.png","168","1687","92","down","911",0,"sarrcol","new"
"Tue May 05 2020 10","down","838","p5sarrsha1.png","169","1687","93","down","838",0,"sarrsha","fam"
"Tue May 05 2020 10","right","1232","p1sarr3.png","170","1687","94","right","1232",0,"sarr","new"
"Tue May 05 2020 10","down","779","p1sarr1.png","171","1687","95","down","779",0,"sarr","fam"
"Tue May 05 2020 10","down","1457","p2sarr4.png","172","1687","96","down","1457",0,"sarr","new"
"Tue May 05 2020 10","left","774","p1sarrshacol1.png","173","1687","97","left","774",0,"sarrshacol","fam"
"Tue May 05 2020 10","left","998","p3sarrshacol4.png","174","1687","98","left","998",0,"sarrshacol","new"
"Tue May 05 2020 10","right","543","p5sarrshacol1.png","175","1687","99","right","543",0,"sarrshacol","fam"
"Tue May 05 2020 09","right","2231","p6sarr1.png","1","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","left","1124","prototype3.png","2","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","1135","p3sarr1.png","3","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","right","1159","p9sarr2.png","4","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","right","1362","p4sarr2.png","5","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","right","864","p4sarrshacol2.png","6","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","left","2153","p5sarrsha2.png","7","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","947","p2sarr1.png","8","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","left","934","prototype4.png","9","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","left","924","p5sarrsha1.png","10","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","1660","p5sarrcol1.png","11","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","922","p8sarr2.png","12","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","None","3007","p5sarrshacol2.png","13","1694",NA,NA,NA,0,"sarrshacol","x"
"Tue May 05 2020 09","left","1890","p8sarr1.png","14","1694",NA,NA,NA,0,"diffarr","x"
"Tue May 05 2020 09","left","1730","p3sarrcol1.png","15","1694",NA,NA,NA,0,"sarrcol","x"
"Tue May 05 2020 09","left","881","prototype1.png","16","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","left","1696","p2sarr2.png","17","1694",NA,NA,NA,0,"sarr","x"
"Tue May 05 2020 09","right","874","p3sarrsha2.png","18","1694",NA,NA,NA,1,"sarrsha","x"
"Tue May 05 2020 09","left","821","prototype4.png","19","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","653","p3sarrsha1.png","20","1694",NA,NA,NA,1,"sarrsha","x"
"Tue May 05 2020 09","left","923","prototype2.png","21","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","1524","p4sarrcol2.png","22","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","2461","p5sarrshacol1.png","23","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","left","737","prototype2.png","24","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","left","848","p4sarrsha2.png","25","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","1091","p9sarr1.png","26","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","left","1142","prototype1.png","27","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","928","p4sarrcol1.png","28","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","left","1234","prototype4.png","29","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","1243","prototype5.png","30","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","None","3005","p5sarrcol2.png","31","1694",NA,NA,NA,0,"sarrcol","x"
"Tue May 05 2020 09","right","1486","p2sarrsha2.png","32","1694",NA,NA,NA,1,"sarrsha","x"
"Tue May 05 2020 09","left","1131","p5sarr1.png","33","1694",NA,NA,NA,0,"sarr","x"
"Tue May 05 2020 09","None","3003","p3sarrshacol1.png","34","1694",NA,NA,NA,0,"sarrshacol","x"
"Tue May 05 2020 09","left","1268","prototype1.png","35","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","849","p4sarrshacol1.png","36","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","left","2260","prototype3.png","37","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","left","2107","prototype3.png","38","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","857","p7sarr1.png","39","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","left","951","p1sarrsha1.png","40","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","2926","prototype5.png","41","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","right","1040","p3sarrshacol2.png","42","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","right","1115","p3sarrcol2.png","43","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","1152","p3sarr2.png","44","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","left","1040","p2sarrsha1.png","45","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","1612","p4sarrsha1.png","46","1694",NA,NA,NA,1,"sarrsha","x"
"Tue May 05 2020 09","right","832","p1sarrcol1.png","47","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","left","885","p1sarrsha2.png","48","1694",NA,NA,NA,0,"sarrsha","x"
"Tue May 05 2020 09","right","786","p7sarr2.png","49","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","right","1176","p4sarr1.png","50","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","right","775","p10sarr1.png","51","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","left","1170","prototype3.png","52","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","None","3014","p1sarr1.png","53","1694",NA,NA,NA,0,"sarr","x"
"Tue May 05 2020 09","right","900","p1sarrcol2.png","54","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","800","p2sarrcol2.png","55","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","1335","prototype4.png","56","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","right","1587","p2sarrshacol1.png","57","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","right","809","prototype5.png","58","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","left","1173","prototype2.png","59","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","2373","prototype5.png","60","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","right","927","p1sarrshacol2.png","61","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","right","728","p2sarrcol1.png","62","1694",NA,NA,NA,1,"sarrcol","x"
"Tue May 05 2020 09","right","879","p5sarr2.png","63","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","right","828","p10sarr2.png","64","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","right","936","prototype1.png","65","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","left","1046","prototype4.png","66","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","1048","p2sarrshacol2.png","67","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","right","778","p1sarr2.png","68","1694",NA,NA,NA,1,"sarr","x"
"Tue May 05 2020 09","right","848","p6sarr2.png","69","1694",NA,NA,NA,1,"diffarr","x"
"Tue May 05 2020 09","right","2724","prototype2.png","70","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","right","693","p1sarrshacol1.png","71","1694",NA,NA,NA,1,"sarrshacol","x"
"Tue May 05 2020 09","right","896","prototype1.png","72","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","left","2389","prototype5.png","73","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","right","815","prototype3.png","74","1694",NA,NA,NA,0,"prototype","x"
"Tue May 05 2020 09","left","2476","prototype2.png","75","1694",NA,NA,NA,1,"prototype","x"
"Tue May 05 2020 09","None","3013","p5sarrsha3.png","76","1694","0","None","3013",0,"sarrsha","new"
"Tue May 05 2020 09","right","1995","p2sarrshacol1.png","77","1694","1","right","1995",0,"sarrshacol","fam"
"Tue May 05 2020 09","left","1565","p4sarr4.png","78","1694","2","left","1565",0,"sarr","new"
"Tue May 05 2020 09","left","1819","p5sarrsha2.png","79","1694","3","left","1819",0,"sarrsha","fam"
"Tue May 05 2020 09","down","1827","p7sarr2.png","80","1694","4","down","1827",0,"diffarr","fam"
"Tue May 05 2020 09","right","1368","p1sarrsha4.png","81","1694","5","right","1368",0,"sarrsha","new"
"Tue May 05 2020 09","left","1408","p3sarrcol2.png","82","1694","6","left","1408",0,"sarrcol","fam"
"Tue May 05 2020 09","None","3013","p3sarrcol3.png","83","1694","7","None","3013",0,"sarrcol","new"
"Tue May 05 2020 09","left","1551","p1sarrsha1.png","84","1694","8","left","1551",0,"sarrsha","fam"
"Tue May 05 2020 09","down","1701","p4sarr1.png","85","1694","9","down","1701",0,"sarr","fam"
"Tue May 05 2020 09","right","1075","p9sarr2.png","86","1694","10","right","1075",0,"diffarr","fam"
"Tue May 05 2020 09","down","2107","p1sarr2.png","87","1694","11","down","2107",0,"sarr","fam"
"Tue May 05 2020 09","left","1707","p3sarrcol4.png","88","1694","12","left","1707",0,"sarrcol","new"
"Tue May 05 2020 09","left","1452","p2sarrshacol2.png","89","1694","13","left","1452",0,"sarrshacol","fam"
"Tue May 05 2020 09","right","1879","p6sarr1.png","90","1694","14","right","1879",0,"diffarr","fam"
"Tue May 05 2020 09","left","1812","p4sarrshacol3.png","91","1694","15","left","1812",0,"sarrshacol","new"
"Tue May 05 2020 09","left","2441","p4sarrshacol4.png","92","1694","16","left","2441",0,"sarrshacol","new"
"Tue May 05 2020 09","left","2136","p2sarrcol1.png","93","1694","17","left","2136",0,"sarrcol","fam"
"Tue May 05 2020 09","right","2180","p1sarr4.png","94","1694","18","right","2180",0,"sarr","new"
"Tue May 05 2020 09","right","2241","p10sarr1.png","95","1694","19","right","2241",0,"diffarr","fam"
"Tue May 05 2020 09","right","1381","p8sarr3.png","96","1694","20","right","1381",0,"diffarr","new"
"Tue May 05 2020 09","right","1417","p9sarr4.png","97","1694","21","right","1417",0,"diffarr","new"
"Tue May 05 2020 09","left","1169","p5sarrcol2.png","98","1694","22","left","1169",0,"sarrcol","fam"
"Tue May 05 2020 09","right","2312","p7sarr4.png","99","1694","23","right","2312",0,"diffarr","new"
"Tue May 05 2020 09","right","2270","p3sarrsha3.png","100","1694","24","right","2270",0,"sarrsha","new"
"Tue May 05 2020 09","right","1978","p8sarr4.png","101","1694","25","right","1978",0,"diffarr","new"
"Tue May 05 2020 09","left","1027","p2sarrshacol4.png","102","1694","26","left","1027",0,"sarrshacol","new"
"Tue May 05 2020 09","right","2469","p4sarrshacol1.png","103","1694","27","right","2469",0,"sarrshacol","fam"
"Tue May 05 2020 09","right","1429","p1sarrshacol3.png","104","1694","28","right","1429",0,"sarrshacol","new"
"Tue May 05 2020 09","left","929","p2sarrsha1.png","105","1694","29","left","929",0,"sarrsha","fam"
"Tue May 05 2020 09","right","1016","p3sarr2.png","106","1694","30","right","1016",0,"sarr","fam"
"Tue May 05 2020 09","down","1711","p3sarrshacol3.png","107","1694","31","down","1711",0,"sarrshacol","new"
"Tue May 05 2020 09","left","1261","p2sarrcol4.png","108","1694","32","left","1261",0,"sarrcol","new"
"Tue May 05 2020 09","left","766","p5sarrcol1.png","109","1694","33","left","766",0,"sarrcol","fam"
"Tue May 05 2020 09","down","2590","p8sarr2.png","110","1694","34","down","2590",0,"diffarr","fam"
"Tue May 05 2020 09","left","1149","p5sarr3.png","111","1694","35","left","1149",0,"sarr","new"
"Tue May 05 2020 09","right","1478","p7sarr1.png","112","1694","36","right","1478",0,"diffarr","fam"
"Tue May 05 2020 09","right","1681","p1sarrcol4.png","113","1694","37","right","1681",0,"sarrcol","new"
