"","datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq","DTF","DTAF","DTAN","DTN_byPhase","stimpresseq","DTPPm","DTPPsd"
"3050","Thu May 07 2020 09","right",804,"prototype2.png",75,"1739",NA,NA,NA,0,"prototype","x",0,0,0,0,75,10.44,4.64349224205449
"3051","Thu May 07 2020 09","down",2309,"p5sarrsha3.png",76,"1739",0,"down",2309,0,"sarrsha","new",5,10,10.8421052631579,11.2222222222222,76,11.1782178217822,4.24121689990965
"3052","Thu May 07 2020 09","left",2197,"p2sarrshacol1.png",77,"1739",1,"left",2197,0,"sarrshacol","fam",2,9.4,9.8421052631579,10.4444444444444,77,10.4607843137255,4.38194217220442
"3053","Thu May 07 2020 09","left",2635,"p4sarr4.png",78,"1739",2,"left",2635,0,"sarr","new",9,13.6,13.0526315789474,13.2222222222222,78,13.7766990291262,3.74147931013073
"3054","Thu May 07 2020 09","left",1988,"p5sarrsha2.png",79,"1739",3,"left",1988,0,"sarrsha","fam",4,10.8,10.8947368421053,11.2222222222222,79,11.5480769230769,4.6714996400759
"3055","Thu May 07 2020 09","None",3003,"p7sarr2.png",80,"1739",4,"None",3003,0,"diffarr","fam",15,16.4,15.7894736842105,16.3333333333333,80,16.3904761904762,3.40953199499703
"3056","Thu May 07 2020 09","None",3017,"p1sarrsha4.png",81,"1739",5,"None",3017,0,"sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,81,13.1792452830189,4.6430637869557
"3057","Thu May 07 2020 09","right",2735,"p3sarrcol2.png",82,"1739",6,"right",2735,0,"sarrcol","fam",3,12,12.2631578947368,12.7777777777778,82,12.9906542056075,5.13863524775663
"3058","Thu May 07 2020 09","right",2255,"p3sarrcol3.png",83,"1739",7,"right",2255,0,"sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,83,12.5092592592593,5.64278609909979
"3059","Thu May 07 2020 09","down",2492,"p1sarrsha1.png",84,"1739",8,"down",2492,0,"sarrsha","fam",4,13,13.2105263157895,13.8888888888889,84,13.4128440366972,5.03361112032261
"3060","Thu May 07 2020 09","down",2036,"p4sarr1.png",85,"1739",9,"down",2036,0,"sarr","fam",6,12,12.7368421052632,13.2222222222222,85,12.5818181818182,4.22396356796784
"3061","Thu May 07 2020 09","right",1982,"p9sarr2.png",86,"1739",10,"right",1982,0,"diffarr","fam",15,21,15.2105263157895,15.8888888888889,86,20.2882882882883,4.62873905348154
"3062","Thu May 07 2020 09","right",1855,"p1sarr2.png",87,"1739",11,"right",1855,0,"sarr","fam",8,14.2,14.3684210526316,14.7777777777778,87,14.2410714285714,4.2685641945671
"3063","Thu May 07 2020 09","left",1443,"p3sarrcol4.png",88,"1739",12,"left",1443,0,"sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,88,12.2212389380531,5.48330992531352
"3064","Thu May 07 2020 09","right",1629,"p2sarrshacol2.png",89,"1739",13,"right",1629,0,"sarrshacol","fam",3,9.6,9.78947368421053,10.2222222222222,89,10.6929824561404,4.21150382613688
"3065","Thu May 07 2020 09","right",1309,"p6sarr1.png",90,"1739",14,"right",1309,0,"diffarr","fam",11,17.2,18.1578947368421,18.3333333333333,90,16.8260869565217,4.37949942978991
"3066","Thu May 07 2020 09","right",1062,"p4sarrshacol3.png",91,"1739",15,"right",1062,0,"sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,91,12.5431034482759,4.45536753254711
"3067","Thu May 07 2020 09","right",1181,"p4sarrshacol4.png",92,"1739",16,"right",1181,0,"sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,92,12.1452991452991,4.88005256695995
"3068","Thu May 07 2020 09","right",1416,"p2sarrcol1.png",93,"1739",17,"right",1416,0,"sarrcol","fam",2,10.4,10.5263157894737,11.2222222222222,93,11.2881355932203,4.35811786968557
"3069","Thu May 07 2020 09","right",1513,"p1sarr4.png",94,"1739",18,"right",1513,0,"sarr","new",8,13.4,14.6315789473684,15.1111111111111,94,13.781512605042,3.86457107025387
"3070","Thu May 07 2020 09","right",1823,"p10sarr1.png",95,"1739",19,"right",1823,0,"diffarr","fam",18,17.6,14.8421052631579,14.7777777777778,95,17.0083333333333,3.28862524809516
"3071","Thu May 07 2020 09","right",1168,"p8sarr3.png",96,"1739",20,"right",1168,0,"diffarr","new",22,18.2,15.2631578947368,15.6666666666667,96,17.7768595041322,3.31784971355893
"3072","Thu May 07 2020 09","right",1244,"p9sarr4.png",97,"1739",21,"right",1244,0,"diffarr","new",14,20.6,15.3684210526316,15.8888888888889,97,19.7459016393443,4.59888861063792
"3073","Thu May 07 2020 09","right",1421,"p5sarrcol2.png",98,"1739",22,"right",1421,0,"sarrcol","fam",4,11.2,11.5263157894737,11.8888888888889,98,12.2682926829268,4.52510876734002
"3074","Thu May 07 2020 09","right",1350,"p7sarr4.png",99,"1739",23,"right",1350,0,"diffarr","new",17,18,15.9473684210526,16.3333333333333,99,17.4435483870968,2.94475534714689
"3075","Thu May 07 2020 09","down",2009,"p3sarrsha3.png",100,"1739",24,"down",2009,0,"sarrsha","new",3,11.2,11.3684210526316,12.2222222222222,100,12.8,5.37467178292717
"3076","Thu May 07 2020 09","down",1133,"p8sarr4.png",101,"1739",25,"down",1133,0,"diffarr","new",22,18.8,15.1052631578947,15.6666666666667,101,18,3.39882332579968
"3077","Thu May 07 2020 09","left",1984,"p2sarrshacol4.png",102,"1739",26,"left",1984,0,"sarrshacol","new",4,10.2,10,10.3333333333333,102,11.4488188976378,4.18938314476109
"3078","Thu May 07 2020 09","right",1626,"p4sarrshacol1.png",103,"1739",27,"right",1626,0,"sarrshacol","fam",3,11.4,12.0526315789474,12.6666666666667,103,12.484375,4.69877580806833
"3079","Thu May 07 2020 09","down",1912,"p1sarrshacol3.png",104,"1739",28,"down",1912,0,"sarrshacol","new",4,13,13.4736842105263,14.1111111111111,104,13.5736434108527,4.79546529578734
"3080","Thu May 07 2020 09","right",2992,"p2sarrsha1.png",105,"1739",29,"right",2992,0,"sarrsha","fam",4,9.8,9.63157894736842,10,105,11.0230769230769,4.20310956245932
"3081","Thu May 07 2020 09","right",1892,"p3sarr2.png",106,"1739",30,"right",1892,0,"sarr","fam",5,12.2,13.8421052631579,14.2222222222222,106,13.6106870229008,5.17177624461546
"3082","Thu May 07 2020 09","right",2050,"p3sarrshacol3.png",107,"1739",31,"right",2050,0,"sarrshacol","new",5,11.6,11.6315789473684,12.1111111111111,107,12.9318181818182,5.10678815094167
"3083","Thu May 07 2020 09","down",1634,"p2sarrcol4.png",108,"1739",32,"down",1634,0,"sarrcol","new",2,10.4,10.4736842105263,10.8888888888889,108,11.5187969924812,4.64595213805327
"3084","Thu May 07 2020 09","right",1627,"p5sarrcol1.png",109,"1739",33,"right",1627,0,"sarrcol","fam",3,10.6,11.6842105263158,12.1111111111111,109,12.1119402985075,4.68024234280516
"3085","Thu May 07 2020 09","right",1606,"p8sarr2.png",110,"1739",34,"right",1606,0,"diffarr","fam",21,18.6,15.2631578947368,15.2222222222222,110,17.8814814814815,3.41212030166181
"3086","Thu May 07 2020 09","down",1361,"p5sarr3.png",111,"1739",35,"down",1361,0,"sarr","new",7,11.6,12.0526315789474,12.5555555555556,111,12.4485294117647,3.89457334313458
"3087","Thu May 07 2020 09","left",1414,"p7sarr1.png",112,"1739",36,"left",1414,0,"diffarr","fam",17,17.8,15.8421052631579,16.8888888888889,112,17.1386861313869,3.26789751115441
"3088","Thu May 07 2020 09","right",1843,"p1sarrcol4.png",113,"1739",37,"right",1843,0,"sarrcol","new",5,14,13.8421052631579,14.4444444444444,113,14.4130434782609,4.37599333602417
"3089","Thu May 07 2020 09","right",1545,"p3sarrsha4.png",114,"1739",38,"right",1545,0,"sarrsha","new",4,11.6,11.6842105263158,12,114,13.0071942446043,5.27297787724163
"3090","Thu May 07 2020 09","right",2377,"p3sarr1.png",115,"1739",39,"right",2377,0,"sarr","fam",7,12.6,13.4210526315789,13.4444444444444,115,13.6071428571429,4.92051414019973
"3091","Thu May 07 2020 09","left",1637,"p2sarrsha3.png",116,"1739",40,"left",1637,0,"sarrsha","new",5,10,9.8421052631579,10.4444444444444,116,11.1560283687943,4.0905530327176
"3092","Thu May 07 2020 09","right",1764,"p9sarr3.png",117,"1739",41,"right",1764,0,"diffarr","new",17,21.6,15.1578947368421,15.2222222222222,117,20.5140845070423,4.23885424686215
"3093","Thu May 07 2020 09","right",1426,"p10sarr4.png",118,"1739",42,"right",1426,0,"diffarr","new",17,17.6,14.7894736842105,15.7777777777778,118,17.0909090909091,2.88978066059091
"3094","Thu May 07 2020 09","right",1004,"p4sarrcol1.png",119,"1739",43,"right",1004,0,"sarrcol","fam",4,12.6,12.6315789473684,13.5555555555556,119,13.5277777777778,4.56950127260535
"3095","Thu May 07 2020 09","down",1726,"p5sarrshacol4.png",120,"1739",44,"down",1726,0,"sarrshacol","new",2,9.6,10.7368421052632,11.2222222222222,120,11.6137931034483,5.14536766704953
"3096","Thu May 07 2020 09","down",1859,"p3sarr3.png",121,"1739",45,"down",1859,0,"sarr","new",8,13.2,13.3157894736842,13.6666666666667,121,13.958904109589,4.37686190895394
"3097","Thu May 07 2020 09","right",1246,"p2sarr3.png",122,"1739",46,"right",1246,0,"sarr","new",10,11.8,11.3157894736842,11.2222222222222,122,12.6802721088435,3.23716939298429
"3098","Thu May 07 2020 09","right",1984,"p4sarr2.png",123,"1739",47,"right",1984,0,"sarr","fam",4,12,13.2631578947368,13.7777777777778,123,13.0472972972973,4.52857061658316
"3099","Thu May 07 2020 09","right",2343,"p2sarrshacol3.png",124,"1739",48,"right",2343,0,"sarrshacol","new",4,9.8,10.2105263157895,10.5555555555556,124,11.3087248322148,4.22972002277555
"3100","Thu May 07 2020 09","left",1252,"p2sarrcol2.png",125,"1739",49,"left",1252,0,"sarrcol","fam",2,9.8,10.7894736842105,11,125,11.26,4.58686481804951
"3101","Thu May 07 2020 09","left",1409,"p4sarrsha3.png",126,"1739",50,"left",1409,0,"sarrsha","new",4,11.8,12.2631578947368,12.7777777777778,126,12.8145695364238,4.35492667142235
"3102","Thu May 07 2020 09","left",1492,"p4sarrsha1.png",127,"1739",51,"left",1492,0,"sarrsha","fam",5,11.8,12.2105263157895,12.6666666666667,127,12.7171052631579,4.26042587672852
"3103","Thu May 07 2020 09","right",913,"p5sarrshacol3.png",128,"1739",52,"right",913,0,"sarrshacol","new",5,10.8,11,11.4444444444444,128,12.1830065359477,4.58750865264741
"3104","Thu May 07 2020 09","right",1182,"p5sarrshacol2.png",129,"1739",53,"right",1182,0,"sarrshacol","fam",3,10.6,10.8421052631579,11.1111111111111,129,11.9935064935065,4.87154838861033
"3105","Thu May 07 2020 09","right",1303,"p1sarrsha3.png",130,"1739",54,"right",1303,0,"sarrsha","new",4,12.8,13.6842105263158,14.3333333333333,130,13.7032258064516,4.5629424795911
"3106","Thu May 07 2020 09","right",1079,"p3sarrshacol2.png",131,"1739",55,"right",1079,0,"sarrshacol","fam",3,11.4,11.4736842105263,11.8888888888889,131,12.8461538461538,5.49856737488763
"3107","Thu May 07 2020 09","down",1679,"p10sarr2.png",132,"1739",56,"down",1679,0,"diffarr","fam",17,17.2,14.9473684210526,15.2222222222222,132,16.7324840764331,3.15493542053679
"3108","Thu May 07 2020 09","right",1227,"p5sarrcol3.png",133,"1739",57,"right",1227,0,"sarrcol","new",3,11.2,11.4736842105263,11.8888888888889,133,12.493670886076,4.57457225099016
"3109","Thu May 07 2020 09","down",1681,"p5sarr4.png",134,"1739",58,"down",1681,0,"sarr","new",9,12.8,12.8947368421053,13.3333333333333,134,13.1823899371069,3.42709853646379
"3110","Thu May 07 2020 09","right",1071,"p3sarrsha1.png",135,"1739",59,"right",1071,0,"sarrsha","fam",4,11.6,11.8421052631579,12.3333333333333,135,13.04375,5.36860999425738
"3111","Thu May 07 2020 09","right",1149,"p5sarr1.png",136,"1739",60,"right",1149,0,"sarr","fam",6,12.2,12.4210526315789,12.6666666666667,136,12.7515527950311,4.37039908918599
"3112","Thu May 07 2020 09","right",1083,"p1sarrcol2.png",137,"1739",61,"right",1083,0,"sarrcol","fam",3,12.8,13.8421052631579,14.4444444444444,137,13.8395061728395,4.59531706034032
"3113","Thu May 07 2020 09","right",899,"p6sarr4.png",138,"1739",62,"right",899,0,"diffarr","new",12,16.8,17.7894736842105,17.8888888888889,138,16.8773006134969,3.34031307421401
"3114","Thu May 07 2020 09","right",1199,"p6sarr3.png",139,"1739",63,"right",1199,0,"diffarr","new",11,16.6,17.8421052631579,18.2222222222222,139,16.7621951219512,3.5253034588573
"3115","Thu May 07 2020 09","right",1480,"p4sarr3.png",140,"1739",64,"right",1480,0,"sarr","new",5,11,13.3157894736842,13.8888888888889,140,12.4969696969697,4.02677659991978
"3116","Thu May 07 2020 09","right",1657,"p1sarrsha2.png",141,"1739",65,"right",1657,0,"sarrsha","fam",4,13,13.5789473684211,14.2222222222222,141,13.8253012048193,4.60956432236921
"3117","Thu May 07 2020 09","down",1168,"p2sarrsha4.png",142,"1739",66,"down",1168,0,"sarrsha","new",4,10,10.1052631578947,10.4444444444444,142,11.3473053892216,4.11568867842818
"3118","Thu May 07 2020 09","right",1371,"p3sarrcol1.png",143,"1739",67,"right",1371,0,"sarrcol","fam",3,11.6,12.4736842105263,12.8888888888889,143,13.2440476190476,5.32252812809529
"3119","Thu May 07 2020 09","None",3005,"p2sarrsha2.png",144,"1739",68,"None",3005,0,"sarrsha","fam",5,9.4,10,10.4444444444444,144,11.0355029585799,4.06918368308895
"3120","Thu May 07 2020 09","right",1307,"p6sarr2.png",145,"1739",69,"right",1307,0,"diffarr","fam",12,16.2,17.6315789473684,17.8888888888889,145,16.2176470588235,3.9365883908175
"3121","Thu May 07 2020 09","down",2085,"p1sarrshacol2.png",146,"1739",70,"down",2085,0,"sarrshacol","fam",3,12.8,13.3684210526316,13.7777777777778,146,13.5321637426901,4.86921487777771
"3122","Thu May 07 2020 09","right",1328,"p4sarrsha2.png",147,"1739",71,"right",1328,0,"sarrsha","fam",4,11.6,11.8421052631579,12.2222222222222,147,12.7906976744186,4.43567746777459
"3123","Thu May 07 2020 09","right",1046,"p2sarrcol3.png",148,"1739",72,"right",1046,0,"sarrcol","new",4,11.2,11.1052631578947,11.2222222222222,148,12.2023121387283,3.87292260530134
"3124","Thu May 07 2020 09","right",1214,"p4sarrcol2.png",149,"1739",73,"right",1214,0,"sarrcol","fam",4,12,12.7368421052632,13.1111111111111,149,13.2011494252874,4.56675582736712
"3125","Thu May 07 2020 09","down",1634,"p5sarrsha4.png",150,"1739",74,"down",1634,0,"sarrsha","new",4,10.8,10.7368421052632,11.2222222222222,150,12.0857142857143,4.58365053388113
"3126","Thu May 07 2020 09","right",1086,"p4sarrcol3.png",151,"1739",75,"right",1086,0,"sarrcol","new",4,12.4,12.6315789473684,13.4444444444444,151,13.2954545454545,4.67860563088519
"3127","Thu May 07 2020 09","right",911,"p2sarr2.png",152,"1739",76,"right",911,0,"sarr","fam",8,10.2,11.4736842105263,11.7777777777778,152,11.5084745762712,3.4806586433719
"3128","Thu May 07 2020 09","right",902,"p5sarr2.png",153,"1739",77,"right",902,0,"sarr","fam",10,13,12.5263157894737,13.3333333333333,153,13.3595505617978,3.23381564698299
"3129","Thu May 07 2020 09","left",1539,"p7sarr3.png",154,"1739",78,"left",1539,0,"diffarr","new",16,18,15.7368421052632,16.2222222222222,154,17.3743016759777,2.94320946475512
"3130","Thu May 07 2020 09","right",986,"p5sarrcol4.png",155,"1739",79,"right",986,0,"sarrcol","new",4,11.4,11.4736842105263,12,155,12.5222222222222,4.36652522266548
"3131","Thu May 07 2020 09","down",1636,"p10sarr3.png",156,"1739",80,"down",1636,0,"diffarr","new",18,17.8,14.8421052631579,15.3333333333333,156,17.1988950276243,3.16828009687479
"3132","Thu May 07 2020 09","right",1349,"p9sarr1.png",157,"1739",81,"right",1349,0,"diffarr","fam",18,20.6,15.1578947368421,15.5555555555556,157,19.7032967032967,4.07524396583739
"3133","Thu May 07 2020 09","down",2146,"p1sarrcol3.png",158,"1739",82,"down",2146,0,"sarrcol","new",4,14,14,14.4444444444444,158,14.5191256830601,4.43244968616461
"3134","Thu May 07 2020 09","right",1653,"p4sarrsha4.png",159,"1739",83,"right",1653,0,"sarrsha","new",5,12,12,12.3333333333333,159,12.9619565217391,4.21857309912189
"3135","Thu May 07 2020 09","right",984,"p4sarrshacol2.png",160,"1739",84,"right",984,0,"sarrshacol","fam",3,11.2,12.2631578947368,12.6666666666667,160,12.5459459459459,4.63672688355854
"3136","Thu May 07 2020 09","right",904,"p3sarr4.png",161,"1739",85,"right",904,0,"sarr","new",5,12,13.4736842105263,13.7777777777778,161,13.5430107526882,4.95719837723236
"3137","Thu May 07 2020 09","down",1507,"p2sarr1.png",162,"1739",86,"down",1507,0,"sarr","fam",9,11,11.2105263157895,11.5555555555556,162,12.1229946524064,3.62055892063929
"3138","Thu May 07 2020 09","down",1356,"p3sarrshacol1.png",163,"1739",87,"down",1356,0,"sarrshacol","fam",2,11,11.4736842105263,11.7777777777778,163,12.8723404255319,5.50300655316096
"3139","Thu May 07 2020 09","left",1693,"p8sarr1.png",164,"1739",88,"left",1693,0,"diffarr","fam",22,18.8,14.6842105263158,15.4444444444444,164,17.8730158730159,3.29486413770233
"3140","Thu May 07 2020 09","right",1073,"p3sarrsha2.png",165,"1739",89,"right",1073,0,"sarrsha","fam",4,11.6,11.6842105263158,12.3333333333333,165,13.1894736842105,5.25295530192916
"3141","Thu May 07 2020 09","right",1474,"p1sarrcol1.png",166,"1739",90,"right",1474,0,"sarrcol","fam",4,13,13.5789473684211,14.1111111111111,166,13.8534031413613,4.32245987954843
"3142","Thu May 07 2020 09","right",1448,"p1sarrshacol4.png",167,"1739",91,"right",1448,0,"sarrshacol","new",4,13.2,13.5789473684211,14,167,13.9791666666667,4.56478477421488
"3143","Thu May 07 2020 09","left",1152,"p4sarrcol4.png",168,"1739",92,"left",1152,0,"sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,168,12.8652849740933,4.85116900072293
"3144","Thu May 07 2020 09","right",1124,"p5sarrsha1.png",169,"1739",93,"right",1124,0,"sarrsha","fam",5,10.8,10.9473684210526,11.5555555555556,169,12.2886597938144,4.46740355996611
"3145","Thu May 07 2020 09","right",1013,"p1sarr3.png",170,"1739",94,"right",1013,0,"sarr","new",7,13.4,13.7894736842105,14.3333333333333,170,13.9435897435897,4.14702693602799
"3146","Thu May 07 2020 09","right",1157,"p1sarr1.png",171,"1739",95,"right",1157,0,"sarr","fam",8,13.8,13.7894736842105,14.3333333333333,171,14.015306122449,4.24079944182798
"3147","Thu May 07 2020 09","right",1417,"p2sarr4.png",172,"1739",96,"right",1417,0,"sarr","new",7,11,10.8947368421053,11.3333333333333,172,11.9492385786802,3.51200011751749
"3148","Thu May 07 2020 09","right",1116,"p1sarrshacol1.png",173,"1739",97,"right",1116,0,"sarrshacol","fam",5,13.2,13.3684210526316,13.8888888888889,173,13.7171717171717,4.59538590932717
"3149","Thu May 07 2020 09","right",1184,"p3sarrshacol4.png",174,"1739",98,"right",1184,0,"sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,174,13.1658291457286,5.41114060223222
"3150","Thu May 07 2020 09","right",1206,"p5sarrshacol1.png",175,"1739",99,"right",1206,0,"sarrshacol","fam",3,10.2,10.8947368421053,11.3333333333333,175,11.95,4.7455347962598
"3151","Thu May 07 2020 09","None",3016,"p6sarr1.png",1,"1736",NA,NA,NA,0,"diffarr","x",11,17.2,18.1578947368421,18.3333333333333,1,16.5384615384615,4.8926947113489
"3152","Thu May 07 2020 09","None",3015,"prototype3.png",2,"1736",NA,NA,NA,0,"prototype","x",0,0,0,0,2,10.2962962962963,6.11313097932396
"3153","Thu May 07 2020 09","right",937,"p3sarr1.png",3,"1736",NA,NA,NA,1,"sarr","x",7,12.6,13.4210526315789,13.4444444444444,3,12.1071428571429,4.97653222795483
"3154","Thu May 07 2020 09","right",2145,"p9sarr2.png",4,"1736",NA,NA,NA,1,"diffarr","x",15,21,15.2105263157895,15.8888888888889,4,20.6551724137931,5.34038429642451
"3155","Thu May 07 2020 09","right",1748,"p4sarr2.png",5,"1736",NA,NA,NA,1,"sarr","x",4,12,13.2631578947368,13.7777777777778,5,12.4,5.23647683611533
"3156","Thu May 07 2020 09","right",1896,"p4sarrshacol2.png",6,"1736",NA,NA,NA,1,"sarrshacol","x",3,11.2,12.2631578947368,12.6666666666667,6,11.3225806451613,5.34407520390069
"3157","Thu May 07 2020 09","left",750,"p5sarrsha2.png",7,"1736",NA,NA,NA,0,"sarrsha","x",4,10.8,10.8947368421053,11.2222222222222,7,11.15625,4.77972448254418
"3158","Thu May 07 2020 09","right",2234,"p2sarr1.png",8,"1736",NA,NA,NA,1,"sarr","x",9,11,11.2105263157895,11.5555555555556,8,11.3030303030303,3.23539843455223
"3159","Thu May 07 2020 09","left",1874,"prototype4.png",9,"1736",NA,NA,NA,1,"prototype","x",0,0,0,0,9,10.7941176470588,6.27056331993993
"3160","Thu May 07 2020 09","left",2012,"p5sarrsha1.png",10,"1736",NA,NA,NA,0,"sarrsha","x",5,10.8,10.9473684210526,11.5555555555556,10,10.9142857142857,4.36140444576008
"3161","Thu May 07 2020 09","right",2449,"p5sarrcol1.png",11,"1736",NA,NA,NA,1,"sarrcol","x",3,10.6,11.6842105263158,12.1111111111111,11,10.6111111111111,4.69819283054835
"3162","Thu May 07 2020 09","right",1104,"p8sarr2.png",12,"1736",NA,NA,NA,1,"diffarr","x",21,18.6,15.2631578947368,15.2222222222222,12,17.9459459459459,3.51935873219623
"3163","Thu May 07 2020 09","right",2333,"p5sarrshacol2.png",13,"1736",NA,NA,NA,1,"sarrshacol","x",3,10.6,10.8421052631579,11.1111111111111,13,10.6052631578947,5.05932093341138
