acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_number_input_1,correct_study_response,count_end,count_experiment,count_famrecall,count_get_input_loop_1,count_get_input_sequence_1,count_init_1,count_neptun_textinput,count_number_input_1,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_process_input_1,count_recall,count_recallcounter,count_recalltest_start,count_show_input_1,count_start,count_study,count_study_getresptime,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimp2,count_study_stimpres,count_test,count_test_start,count_textinp_1,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_knowresp,opensesame_codename,opensesame_version,p2dur,penwidth,repeat_cycle,response,response_number_input_1,response_start,response_study_response,response_study_start,response_time,response_time_number_input_1,response_time_start,response_time_study_response,response_time_study_start,round_decimals,rtnr,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,subject_nr,subject_parity,system_os,time_famrecall,time_get_input_loop_1,time_init_1,time_number_input_1,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_process_input_1,time_show_input_1,time_start,time_study,time_study_getresptime,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimp2,time_study_stimpres,time_test,time_textinp_1,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,734,734,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1819,1,0,right,enter,enter,right,enter,1181,1657,15216,1181,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarr2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,169066,170903,172409,167884,147421,169068,167884,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,41835,57,yes,1366
0,0,753,753,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,1,1,1,1,1,0,1,1,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1187,1,0,left,enter,enter,left,enter,1813,1657,15216,1813,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p4sarrsha1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,174246,175437,176943,172424,147421,174247,172424,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,43648,58,yes,1366
0,0,768,768,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,2,2,2,2,2,0,2,2,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1361,1,0,left,enter,enter,left,enter,1639,1657,15216,1639,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarrsha2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,178598,179972,181477,176955,147421,178599,176955,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,45287,59,yes,1366
0,0,788,788,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,3,3,3,3,3,0,3,3,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1026,1,0,right,enter,enter,right,enter,1974,1657,15216,1974,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p8sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,183480,184523,186028,181490,147421,183481,181490,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,47261,60,yes,1366
0,0,809,809,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,4,4,4,4,4,0,4,4,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,938,1,0,left,enter,enter,left,enter,2062,1657,15216,2062,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,188113,189057,190563,186041,147421,188115,186040,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,49323,61,yes,1366
0,0,829,829,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,5,5,5,5,5,0,5,5,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,897,1,0,right,enter,enter,right,enter,2103,1657,15216,2103,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p2sarrcol1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,192697,193608,195114,190591,147421,192699,190591,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,51426,62,yes,1366
0,0,848,848,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,6,6,6,6,6,0,6,6,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,982,1,0,right,enter,enter,right,enter,2018,1657,15216,2018,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarrcol2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,197149,198142,199648,195126,147421,197150,195126,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,53444,63,yes,1366
0,0,853,853,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,7,7,7,7,7,0,7,7,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1826,1,0,left,enter,enter,left,enter,1174,1657,15216,1174,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,prototype4.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,200840,202676,204182,199657,147421,200841,199657,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,54618,64,yes,1366
0,0,870,870,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,8,8,8,8,8,0,8,8,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1098,1,0,right,enter,enter,right,enter,1902,1657,15216,1902,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p4sarrcol1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,206102,207211,208716,204195,147421,206103,204195,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,56520,65,yes,1366
0,0,881,881,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,9,9,9,9,9,0,9,9,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1348,1,0,left,enter,enter,left,enter,1652,1657,15216,1652,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarrsha1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,210388,211745,213251,208723,147421,210389,208723,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,58172,66,yes,1366
0,0,894,894,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,10,10,10,10,10,0,10,10,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1278,1,0,right,enter,enter,right,enter,1722,1657,15216,1722,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,214989,216280,217785,213259,147421,214990,213259,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,59894,67,yes,1366
0,0,925,925,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,11,11,11,11,11,0,11,11,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,0,1,0,None,enter,enter,None,enter,3004,1657,15216,3004,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,prototype3.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,220799,220801,222303,217793,147421,220801,217793,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,62898,68,yes,1366
0,0,932,932,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,12,12,12,12,12,0,12,12,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1566,1,0,left,enter,enter,left,enter,1434,1657,15216,1434,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p4sarrsha2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,223759,225332,226838,222316,147421,223761,222316,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,64332,69,yes,1366
0,0,947,947,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,13,13,13,13,13,0,13,13,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1025,1,0,left,enter,enter,left,enter,1975,1657,15216,1975,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,228823,229866,231372,226846,147421,228825,226846,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,66307,70,yes,1366
0,0,946,946,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,14,14,14,14,14,0,14,14,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,2127,1,0,right,enter,enter,right,enter,873,1657,15216,873,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p2sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,232266,234400,235906,231385,147421,232267,231385,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,67180,71,yes,1366
0,0,975,975,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,15,15,15,15,15,0,15,15,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,0,1,0,None,enter,enter,None,enter,3016,1657,15216,3016,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p2sarrshacol2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,238935,238936,240441,235919,147421,238936,235918,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,70196,72,yes,1366
0,0,989,989,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,16,16,16,16,16,0,16,16,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1028,1,0,left,enter,enter,left,enter,1972,1657,15216,1972,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,242427,243469,244975,240448,147421,242428,240448,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,72168,73,yes,1366
0,0,996,996,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,17,17,17,17,17,0,17,17,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1472,1,0,right,enter,enter,right,enter,1528,1657,15216,1528,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p4sarrcol2.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,246530,248021,249526,244988,147421,246532,244988,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,73696,74,yes,1366
0,0,1003,1003,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,18,18,18,18,18,0,18,18,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1439,1,0,right,enter,enter,right,enter,1561,1657,15216,1561,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p1sarrcol1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,251115,252571,254077,249538,147421,251116,249538,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,75257,75,yes,1366
0,0,1006,1006,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,19,19,19,19,19,0,19,19,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1800,1,0,right,enter,enter,right,enter,1200,1657,15216,1200,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p4sarrshacol1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,255301,257106,258611,254091,147421,255303,254091,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,76457,76,yes,1366
0,0,1004,1004,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,20,20,20,20,20,0,20,20,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,2116,1,0,right,enter,enter,right,enter,884,1657,15216,884,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p7sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,259522,261640,263146,258625,147421,259523,258625,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,77341,77,yes,1366
0,0,1000,1000,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,21,21,21,21,21,0,21,21,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,2334,1,0,right,enter,enter,right,enter,666,1657,15216,666,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p3sarrcol1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,263840,266191,267696,263158,147421,263841,263158,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,78007,78,yes,1366
0,0,998,998,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,22,22,22,22,22,0,22,22,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,2167,1,0,right,enter,enter,right,enter,833,1657,15216,833,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p6sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,268557,270725,272231,267709,147421,268557,267709,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,78840,79,yes,1366
0,0,1004,1004,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",xpyriment,legacy,legacy,0,uniform,,,,0,0,0,0,55,0,0,55,0,0,19,19,19,55,0,0,0,55,0,0,23,23,23,23,23,0,23,23,0,0,0,26-03-23,26-03-23,13:10:43,Wed Apr 26 2023 13:10:43 GMT+0200 (közép-európai nyári idő),The main experiment item,yes,,0,0,C:\Users\zymotik\Documents\!research\GNET,0,0,0,prototype3.png,no,mono,no,18,no,black,no,no,768,1532,3.5.8,legacy,xpyriment,uc6388,osweb,1.4.0,1519,1,0,left,enter,enter,left,enter,1481,1657,15216,1481,20449,2,0,legacy,824,1536,24,864,24,0,0,1536,1682507510944,1024,2,48000,-16,experiment,p3sarr1.png,1,odd,Win32,91,91,72,40161,91,145915,142904,41822,40161,41823,91,273737,275260,276765,272244,147421,273739,272244,91,41822,GNET_4stim_recallt_idinput_-_STUDY,0,80321,80,yes,1366
